2536;BORDAS BENJAMIN;9 ROUTE DE POMPADOUR;19230;Satisfaisant;45.42199,1.308836;6001;71
2537;BORDE MICHEL;1143 AVENUE DU GENERAL GARBAY;6210;Satisfaisant;43.562242,6.939752;3593;98
2538;BORDEL NATHALIE;Rue des Gaillardes;63500;A améliorer;45.507113,3.146195;6790;71
2539;BORDIER MARION;9 RUE DU GRAND VILLAGE;17780;Très satisfaisant;45.935633,-1.049052;5674;98
2540;BORGO DELLE TOVAGLIE SRL;4 RUE DU GRAND PRIEURE;75011;Satisfaisant;48.86481,2.369283;4414;98
2541;BORIA;43 RUE DU CHATEAU DES RENTIERS;75013;Très satisfaisant;48.824855,2.369788;4416;98
2542;BORIE ET FILS;122 RUE DE RENNES;75006;Très satisfaisant;48.846784,2.326516;4429;98
2543;BORROS NATHALIE;LD LE HAUT FOUCAUD;24700;Très satisfaisant;44.970866,0.250882;5794;71
2544;BOSH BOUCHERIE OUBERRANE SALAH HASSANE;68 R JEAN JAURES;92800;Satisfaisant;48.883733,2.24398;4799;11
2545;BOSPHORE;14 RUE MAMAWE;97600;Satisfaisant;-12.780776,45.231552;3588;98
2546;BOSPHORE;BOSPHORE;75020;Satisfaisant;48.873124,2.400639;4424;98
2547;BOSPHORE;11 RUE DU HUIT MAI 1945;75010;Satisfaisant;48.876191,2.357311;4413;98
2548;"BOSPHORE (LE ; Kebab)";LE BOSPHORE;61100;Satisfaisant;48.765958,-0.572903;2078;98
2549;BOSREDON BARTHELEMY;35 AVENUE DE L HERBE;33950;Très satisfaisant;44.690797,-1.232731;3211;98
2550;BOSS BOSS;20 AV JEAN LOMBARD;13011;Satisfaisant;43.289063,5.427708;3676;98
2551;BOSS-BOSS;2, rue Raymond Teisseire;13008;Très satisfaisant;43.27489,5.396476;3689;98
2552;BOSSHARD MICHEL;28 AVENUE LEDRU ROLLIN;75012;Très satisfaisant;48.847056,2.370109;4415;98
2553;BOSSOUTROT EMMANUELLE;LE THEIL;19270;A améliorer;45.244185,1.552291;1799;71
2554;BOST MATHILDE;Chevalerie;24450;Très satisfaisant;45.536471,0.935142;2719;71
2555;BOTTEGA DA VERRI;16 RUE DU MARECHAL FOCH;13100;Très satisfaisant;43.528686,5.447776;58;98
2556;BOTZARIS CAFE;2 RUE DE BOTZARIS;75019;Très satisfaisant;48.875856,2.381792;4422;98
2557;BOUA THAI;15 RUE SAINT VINCENT DE PAUL;75010;Satisfaisant;48.881041,2.352395;4413;98
2558;BOUABID ABDELMALEK;1 RUE LEON;75018;Satisfaisant;48.886823,2.353352;4421;1
2559;BOUAKHASITH SOUKSOMPHONE;32 ALL DU BOUTRE;26500;Satisfaisant;44.958442,4.903811;794;98
2560;BOUAZZAOUI RABAH;10 RUE DU BOIS DE SAPIN;2200;Satisfaisant;49.372857,3.31066;6085;45
2561;BOUB ET LES AMIS;42 RUE ANSELME;93400;Satisfaisant;48.909304,2.335613;5686;12
2562;BOUCAUD MAXIME;LE TUC;82220;Satisfaisant;44.195278,1.28327;6498;71
2563;BOUCHE ALEXIA;ferme Bayardau;65400;Très satisfaisant;42.953404,-0.2146;228;71
2564;BOUCHE MARYVONNE;BOURG;56800;Satisfaisant;47.9407,-2.423151;6184;2
2565;BOUCHER;125 AV EMILE ROUDAYRE;66000;Satisfaisant;42.711978,2.895989;4487;12
2566;BOUCHERI DU ROCHER;85 AV DU GENERAL DE GAULLE;94160;Satisfaisant;48.837134,2.418437;5590;11
2567;BOUCHERIE;130 BD YVES FARGE;69190;Très satisfaisant;45.694891,4.85917;5372;11
2568;BOUCHERIE - CHARCUTERIE CARAMINOT - COUDERT;16, Route Nationale;19700;Satisfaisant;45.366393,1.715303;6004;101
2569;"BOUCHERIE ""CHEZ DAMIEN""";AV DES ECOLES;31180;Satisfaisant;43.697188,1.5132;2963;101
2570;BOUCHERIE 13EME  LABEL DES VIANDES;116 AV DE LA ROSE;13013;Satisfaisant;43.327449,5.424154;3678;11
2571;BOUCHERIE 2MF;135 RUE HENRI BARBUSSE;95100;A améliorer;48.935302,2.236895;199;11
2572;BOUCHERIE 3000;19 RUE DU POTEAU;75018;Très satisfaisant;48.89354,2.342243;4421;11
2573;BOUCHERIE 3000;19 RUE DU POTEAU;75018;Très satisfaisant;48.89354,2.342243;4421;12
2574;BOUCHERIE 3000;19 RUE DU POTEAU;75018;Très satisfaisant;48.89354,2.342243;4421;22
2575;BOUCHERIE 3000;19 RUE DU POTEAU;75018;Très satisfaisant;48.89354,2.342243;4421;45
2576;BOUCHERIE 3000;19 RUE DU POTEAU;75018;Très satisfaisant;48.89354,2.342243;4421;100
2577;BOUCHERIE 38;BOUCHERIE 38;38400;A améliorer;45.18441,5.749046;5623;11
2578;BOUCHERIE 786;79 RUE DE PARIS;93380;Satisfaisant;48.967145,2.3616;4547;11
2579;BOUCHERIE A L'ANCIENNE;Avenue Paul Vaillant Couturier;93120;Satisfaisant;48.923783,2.414015;2722;11
2580;BOUCHERIE A&C MANCEAU;2 RUE PORTE BERRY;45150;Satisfaisant;47.865406,2.121445;2586;11
2581;BOUCHERIE ABELLA;BD NOEL PEYREVIDAL;9800;Satisfaisant;42.920446,1.03142;1076;101
2582;BOUCHERIE ABZ;98, avenue Gabriel-Péri;93400;Satisfaisant;48.90492,2.3313;5686;11
2583;BOUCHERIE ADIL;CTRECIAL DU BOIS CANY;76120;A améliorer;49.416525,1.042221;3076;11
2584;BOUCHERIE AIMARGUOISE;RTE DES PLAGES CC HYPER U;30470;Satisfaisant;43.691015,4.208843;48;11
2585;BOUCHERIE ALEX;1 RTE DE MARENNES;69970;Satisfaisant;45.626802,4.930001;1238;101
2586;BOUCHERIE ALIMENTATION BELLOC;71 Avenue de La Libération;33490;Satisfaisant;44.571587,-0.192481;5718;11
2587;BOUCHERIE ALIMENTATION DE LA GARE;5 RUE MOLIERE;91270;Satisfaisant;48.707753,2.414692;6631;11
2588;BOUCHERIE ALLIX MICHEL ET BENOIT;32 rue de la Drôme;14240;Satisfaisant;49.129554,-0.856713;1548;98
2589;BOUCHERIE AMAZRIN;50 PLACE RUDOLF BRAZDA;34000;Très satisfaisant;43.59709,3.901083;4042;11
2590;BOUCHERIE AMOUROUX;20 RUE D HYERES;31500;Satisfaisant;43.629144,1.468897;6283;101
2591;BOUCHERIE AMROUZ;53 RUE DE LA CROIX ROUGE;59200;A améliorer;50.727243,3.171106;6286;101
2592;BOUCHERIE ANDRIEU;RUE DE LA PAIX;47150;Très satisfaisant;44.531315,0.768125;3906;11
2593;BOUCHERIE ANNICETTE;8 R LEGITIMUS;97111;Satisfaisant;16.332458,-61.45768;4101;11
2594;BOUCHERIE ARGANA HALAL;146 AV DES CORSAIRES;17000;Satisfaisant;46.169328,-1.170364;2818;11
2595;BOUCHERIE ATEK;25 RUE D ALIGRE;75012;Satisfaisant;48.850044,2.378866;4415;11
2596;BOUCHERIE ATLAS;8 RUE JOSEPH BEARD;74150;Satisfaisant;45.870875,5.943289;5045;11
2597;BOUCHERIE AUDIGOU;16 rue des Augustins;22300;Satisfaisant;48.731094,-3.459081;2947;11
2598;BOUCHERIE AVARELLO;14 avenue de la Magalone;13009;Satisfaisant;43.261957,5.403766;3690;11
2599;BOUCHERIE AVNER;37 RUE D HAUTPOUL;75019;Satisfaisant;48.883003,2.38788;4422;11
2600;BOUCHERIE AVNER;37 RUE D HAUTPOUL;75019;Satisfaisant;48.883003,2.38788;4422;100
2601;BOUCHERIE AVRILLON;239 Avenue Desandrouins;59300;Satisfaisant;50.361343,3.494484;6426;101
2602;BOUCHERIE BARAKA;15, Place Clémenceau;73100;Satisfaisant;45.692864,5.909466;60;101
2603;BOUCHERIE BARISIENNE;36 RUE ANDRE MAGINOT;55000;A améliorer;48.774661,5.15991;440;11
2604;BOUCHERIE BARREL;13 BOULEVARD CASTELLANE;69580;A améliorer;45.823564,4.873982;5931;11
2605;BOUCHERIE BARRERE;3 ROUTE D ALBI;31180;Satisfaisant;43.677386,1.532567;1063;11
2606;BOUCHERIE BASTIAISE;MONTICELLO;20220;Satisfaisant;42.616697,8.940174;3998;11
2607;BOUCHERIE BATINIC;R ET PLACE DU JEU DE BALLON;34670;Satisfaisant;43.660349,4.013879;394;43
2608;BOUCHERIE BENOIT;1 RUE ANTOINE DE TRES;84240;Satisfaisant;43.725466,5.547808;2844;11
2609;BOUCHERIE BENOIT;MONSIEUR MAURICE BENOIT;69280;Très satisfaisant;45.783795,4.706497;3631;11
2610;BOUCHERIE BERNARD;RTE VILLOISON;91100;Satisfaisant;48.582343,2.441982;6637;11
2611;BOUCHERIE BERNARD;9 rue Serpente;94500;A améliorer;48.817584,2.532132;1214;11
2612;BOUCHERIE BERNARD;44 RUE JEAN MOULIN;8000;Satisfaisant;49.752474,4.72879;1246;101
2613;BOUCHERIE BEULLARD;121 RUE JEAN JAURES;92800;Satisfaisant;48.880923,2.238043;4799;11
2614;BOUCHERIE BIO DE L'ATLANTIQUE;5 RUE DE LA COMMUNAUTE;44140;Très satisfaisant;47.118431,-1.502753;3021;11
2615;BOUCHERIE BIO DE L'ATLANTIQUE;6 PL EMILE ZOLA;44100;Satisfaisant;47.213854,-1.585712;4169;11
2616;BOUCHERIE BISMILLAH;183 RUE SAINT LEU;80000;Satisfaisant;49.901156,2.299983;123;11
2617;BOUCHERIE BLANC;15, Avenue du Commandant DUMONT;5000;Très satisfaisant;44.56349,6.083779;2221;11
2618;BOUCHERIE BLANCHARD;3 RUE DES TROIS MARIES;28120;Satisfaisant;48.299396,1.243294;2544;11
2619;BOUCHERIE BOISRAME DU FAUBOURG;3 PL QUINEFAULT;53200;Satisfaisant;47.828889,-0.699679;1279;11
2620;BOUCHERIE BONNE VILLE;Avenue Suzanne BUISSON;93140;Satisfaisant;48.914081,2.481139;710;11
2621;BOUCHERIE BOUGUERRA;4 RUE DES TROIS FRERES;42400;Satisfaisant;45.474075,4.508909;5208;11
2622;BOUCHERIE BOURCET LUDOVIC;155 GRANDE RUE;71470;Satisfaisant;46.571639,5.246401;5286;11
2623;BOUCHERIE BOYER;RTE DE LA TOUR D AIGUES;84120;Satisfaisant;43.702587,5.565697;4496;101
2624;BOUCHERIE BRAVO;315 RTE DE LA VALLEE;69380;Très satisfaisant;45.887238,4.624294;1376;101
2625;BOUCHERIE BREDOISE;37 RUE MONTESQUIEU;33650;Satisfaisant;44.680425,-0.529098;2668;11
2626;BOUCHERIE BREDOISE;37 RUE MONTESQUIEU;33650;Satisfaisant;44.680425,-0.529098;2668;100
2627;BOUCHERIE BROWN;PL DU COQ;97300;Satisfaisant;4.936311,-52.334649;1102;11
2628;BOUCHERIE CACHER WILLIAM;50 RUE TÊTE D'OR;69006;Satisfaisant;45.769012,4.852355;3522;11
2629;BOUCHERIE CAP DE L'EAU;80 RUE FERAY;91100;Satisfaisant;48.607277,2.473617;1533;11
2630;BOUCHERIE CAPEL & FILS;4 RUE D IENA;13006;Très satisfaisant;43.285241,5.389816;3687;11
2631;BOUCHERIE CENTRALE;3  Allée CENTRALE CAMPAGNE RIPERT;13009;Satisfaisant;43.272207,5.411454;3690;11
2632;BOUCHERIE CENTRALE;3 Bis Rue Grenette;69002;Satisfaisant;45.763348,4.832834;3516;101
2633;BOUCHERIE CENTRALE (RICHARD);9 RUE COMMANDANT BERTAUX LEVILLA;14390;Satisfaisant;49.289586,-0.114462;946;11
2634;BOUCHERIE CENTRALE AUBIN;19 RUE DE LA REPUBLIQUE;61500;Satisfaisant;48.604176,0.172156;5995;11
2635;BOUCHERIE CHALABI;5 AVENUE JEAN JAURES;39300;Satisfaisant;46.738014,5.918403;1207;11
2636;BOUCHERIE CHANZY;16 PLACE DU MARCHE AU BLE;78200;Satisfaisant;48.990928,1.71648;3609;11
2637;BOUCHERIE CHAPUIS;573 RTE DE BURGONDES;1410;Très satisfaisant;46.193808,5.816109;1211;11
2638;BOUCHERIE CHARCUTERIE;PLACE MAYENNE;76370;Très satisfaisant;49.900637,1.140722;3701;11
2639;BOUCHERIE CHARCUTERIE ALINE ERIC;5 PL PLACE DE LA MAIRIE;35460;Satisfaisant;48.364694,-1.408979;5600;11
2640;BOUCHERIE CHARCUTERIE AN NOUR;55 rue d'York;21000;Satisfaisant;47.335199,5.060283;1759;11
2641;BOUCHERIE CHARCUTERIE ARTISANALE FREDERIC GIRARD;778 Route d'Aix;73420;Satisfaisant;45.654571,5.908489;6785;11
2642;BOUCHERIE CHARCUTERIE BANCEL;2 C ROUTE DE BEAUVALLON;26800;Satisfaisant;44.839871,4.890665;1975;11
2643;BOUCHERIE CHARCUTERIE BIOJURASSIENNE;40 RUE DES SALINES;39000;Très satisfaisant;46.673291,5.545388;3444;11
2644;BOUCHERIE CHARCUTERIE BLONDEAU;Place des Halles;71800;Satisfaisant;46.29136,4.175687;5218;11
2645;BOUCHERIE CHARCUTERIE BONNEFOI KEVI;6, avenue André Bonnet;82700;Satisfaisant;43.958146,1.232754;3968;11
2646;BOUCHERIE CHARCUTERIE BONNET;63 ZONE COMMERCIALE DES CHENES;26240;Satisfaisant;45.19597,4.814045;3009;11
2647;BOUCHERIE CHARCUTERIE CHIGNOLA;PLACE DE L'EGLISE;4410;Satisfaisant;43.862779,6.12711;4791;11
2648;BOUCHERIE CHARCUTERIE D.GAUDILLAT;5 RUE DE LA REPUBLIQUE;71350;Satisfaisant;46.895765,5.024462;6535;11
2649;Boucherie Charcuterie DARIO Vincent;16 BD SADI CARNOT;66390;Satisfaisant;42.749535,2.810665;401;101
2650;BOUCHERIE CHARCUTERIE DAUJAT;244 RUE PROSPER CONVERT;1440;Satisfaisant;46.253584,5.215938;6764;101
2651;BOUCHERIE CHARCUTERIE DE CORNOUAILLE;2 RUE PARMENTIER;29900;Très satisfaisant;47.869356,-3.883367;1502;11
2652;BOUCHERIE CHARCUTERIE DES 5 CANTONS;5 PROMENADE DE LA BARRE;64600;Satisfaisant;43.495974,-1.529109;146;101
2653;BOUCHERIE CHARCUTERIE DES SOURCES;6 PL JEAN BEAL;43290;Satisfaisant;45.142167,4.43537;5192;11
2654;"BOUCHERIE CHARCUTERIE D-G ""LES TERRASSES'";8 Terrasse CHAMPAGNE;57400;Très satisfaisant;48.720075,7.044134;5920;101
2655;BOUCHERIE CHARCUTERIE DU CENTRE;66 RTE D APREMONT;73000;Satisfaisant;45.564301,5.943655;427;11
2656;BOUCHERIE CHARCUTERIE DU MARCHE;58 RUE DU JARDIN PUBLIC;24600;Satisfaisant;45.248916,0.338946;4913;11
2657;BOUCHERIE CHARCUTERIE DU NOUVEAU MONDE;65 RUE PIERRE BERIOT;59220;Satisfaisant;50.325291,3.377739;1731;11
2658;BOUCHERIE CHARCUTERIE DU PLATEAU;55 RUE DUPONT DE L'EURE;27110;Satisfaisant;49.148679,0.902837;3123;11
2659;BOUCHERIE CHARCUTERIE DU ROND POINT;16 PLACE DU ROND POINT;61150;Très satisfaisant;48.64026,-0.210495;4851;11
2660;BOUCHERIE CHARCUTERIE DU SANCY;6, Rue Favart;63240;Très satisfaisant;45.57482,2.810217;3964;11
2661;BOUCHERIE CHARCUTERIE ELSA;15 RUE EMILE ZOLA;30740;Satisfaisant;43.674458,4.237246;3035;11
2662;BOUCHERIE CHARCUTERIE FARQUE;29, Rue Marquiset;70800;Satisfaisant;47.856226,6.333956;2112;11
2663;BOUCHERIE CHARCUTERIE FECHTER;10 PLACE D ARMES;57370;Satisfaisant;48.767075,7.258016;4533;101
2664;BOUCHERIE CHARCUTERIE FECHTER;33 R D'OHLUNGEN;67590;A améliorer;48.819815,7.737731;5985;101
2665;BOUCHERIE CHARCUTERIE FINCKBONHER;8, rue de St Romain d'Ay;7290;Très satisfaisant;45.188799,4.686183;4837;101
2666;BOUCHERIE CHARCUTERIE FRANCOIS CHRI;26 bouelvard Gambetta;83460;Très satisfaisant;43.462139,6.47926;3234;11
2667;BOUCHERIE CHARCUTERIE JACQUES;54, Av. de St Jérome;13013;Très satisfaisant;43.330513,5.419247;3678;11
2668;BOUCHERIE CHARCUTERIE LES DEUX AMIS;100 AV DE ROMANS;26000;Satisfaisant;44.934459,4.906712;6424;11
2669;BOUCHERIE CHARCUTERIE PASSOT;5B RUE DE LA POISSONNIERE;41350;Satisfaisant;47.564865,1.359606;5439;11
2670;BOUCHERIE CHARCUTERIE P'TIOU TARRY;355, avenue de Bonatray;74370;Satisfaisant;45.951915,6.194522;6649;11
2671;BOUCHERIE CHARCUTERIE ROCHATAIN;GRANDE RUE JEAN JAURES;26300;Satisfaisant;45.03669,5.046921;788;11
2672;BOUCHERIE CHARCUTERIE ROTISSERIE NICOLAS RAMI;11 B AV DES VICTIMES DU 11 JUIN 1944;65200;Satisfaisant;43.075986,0.14217;384;11
2673;BOUCHERIE CHARCUTERIE ROTURIER;29, rue Principale;16330;Satisfaisant;45.825321,0.10565;6847;11
2674;BOUCHERIE CHARCUTERIE RUSSIER;POLE 2000;7130;Satisfaisant;44.941476,4.858051;5707;11
2675;BOUCHERIE CHARCUTERIE SACAZE;9 CRS COLONEL PETITPIED;9500;Très satisfaisant;43.089028,1.875134;3860;11
2676;BOUCHERIE CHARCUTERIE SIGRIST;158  RUE PRINCIPALE;67160;Satisfaisant;48.990601,8.03952;5981;101
2677;BOUCHERIE CHARCUTERIE ST GERMANAISE;Pré Laporte;48340;Très satisfaisant;44.47953,3.171565;5422;11
2678;BOUCHERIE CHARCUTERIE THENET SH;RUE PAUL SAINT MARTIN;32420;A améliorer;43.449846,0.73535;6071;11
2679;BOUCHERIE CHARCUTERIE TRAITEUR;BOUCHERIE CHARCUTERIE TRAITEUR;1400;Très satisfaisant;46.157568,5.077706;4212;10
2680;Boucherie charcuterie traiteur (EURL BERGOT);13 RUE PROSPER SALAUN;29820;Très satisfaisant;48.428978,-4.515597;683;11
2681;Boucherie Charcuterie Traiteur (SARL L.F.G.);2 RUE DE LA GARE;29850;Satisfaisant;48.451512,-4.466274;2321;11
2682;BOUCHERIE CHARCUTERIE TRAITEUR CHAR;30 AVENUE JEAN JAURES;26160;Satisfaisant;44.544956,4.9352;2661;11
2683;BOUCHERIE CHARCUTERIE TRAITEUR COLLOT;9 RUE GASTON BROQUET;55190;Satisfaisant;48.688176,5.619331;6793;101
2684;BOUCHERIE CHARCUTERIE TRAITEUR ISSARTEL;88 AVENUE DE LA GARE;7380;Très satisfaisant;44.64854,4.323881;2906;11
2685;BOUCHERIE CHARCUTERIE TRAITEUR THIBAULT;ROUTE DE MOULIHERNE;49160;Satisfaisant;47.393752,-0.102157;3435;11
2686;BOUCHERIE CHARCUTERIE TRATEUR LAMBE;3 RUE DE PEROUSE;90340;Satisfaisant;47.631478,6.923377;1385;101
2687;BOUCHERIE CHARCUTERIE ZACHARIE;19 AV DU TURSAN;40500;Satisfaisant;43.747788,-0.563865;5800;101
2688;BOUCHERIE CHARCUTIERIE R.S.;206 RUE CENTRALE;1200;Satisfaisant;46.098534,5.815431;6449;101
2689;BOUCHERIE CHARLOT;34 rue JEAN JACQUES ROUSSEAU;8000;Satisfaisant;49.773548,4.71115;1246;11
2690;BOUCHERIE CHARLOT;8 rue du DAGA;8000;Satisfaisant;49.774392,4.718556;1246;11
2691;BOUCHERIE CHARLOT;142 avenue CHARLES BOUTET;8000;Satisfaisant;49.774482,4.706617;1246;11
2692;BOUCHERIE CHAYMA 15;169 RUE SAINT CHARLES;75015;Satisfaisant;48.841793,2.281485;4418;11
2693;BOUCHERIE CHEVALINE;2 place Jean Jaurès;84260;Satisfaisant;44.082087,4.970905;5923;11
2694;BOUCHERIE CHEZ ERIC;52 AV COMBATTANTS D AFRIQUE DU NORD;13700;Très satisfaisant;43.405999,5.22247;3643;43
2695;BOUCHERIE CHEZ SAMY;31 AV GEORGES CLEMENCEAU;33500;A améliorer;44.919579,-0.240733;3343;11
2696;BOUCHERIE CHEZ TOI;24 RUE EDOUARD VAILLANT;77176;Satisfaisant;48.59443,2.58175;5969;2
2697;Boucherie Chiarlone T et E.;2 PLACE MARTIN BIDOURE;83200;Satisfaisant;43.128754,5.915801;6281;11
2698;BOUCHERIE CHIGOT;Le Bourg;63210;Très satisfaisant;45.744767,2.867766;4297;11
2699;BOUCHERIE CLEMENT;4 VILLAGE BOURIENNE;49125;Satisfaisant;47.603663,-0.469918;6254;11
2700;BOUCHERIE COLOMBANI;Z.I. Migliacciaru;20243;Satisfaisant;42.003025,9.390549;4785;2
2701;BOUCHERIE COLOMBANI;Z.I. Migliacciaru;20243;Satisfaisant;42.003025,9.390549;4785;2
2702;BOUCHERIE COLOMBANI;Z.I. Migliacciaru;20243;Satisfaisant;42.003025,9.390549;4785;9
2703;BOUCHERIE CONDORCET;92 AVENUE DU GENERAL LECLERC;92340;Satisfaisant;48.780241,2.315537;793;11
2704;BOUCHERIE CORNUAUD-MENANTEAU (BOUCHERIE CORNUAUD-MENANTEAU);116 B RUE DE L'OCEAN;85520;A améliorer;46.416606,-1.575872;2583;11
2705;BOUCHERIE COUTEL;4 RUE LOUISE WEISS;8500;Satisfaisant;49.937147,4.640543;4901;11
2706;BOUCHERIE CROIX D ANZIN;4 Avenue de Condé;59300;Satisfaisant;50.367175,3.511099;6426;11
2707;BOUCHERIE D ANTAN;32 ROUTE DE TOULOUSE CC BERNADET;31830;Satisfaisant;43.571511,1.311678;4577;101
2708;BOUCHERIE D ECOUVES;BOUCHERIE D ECOUVES;61250;Satisfaisant;48.502322,0.100076;1868;11
2709;BOUCHERIE D'AGUESSEAU;62 RUE D AGUESSEAU;92100;Satisfaisant;48.841827,2.236869;769;11
2710;BOUCHERIE D'ALESIA;125 RUE D ALESIA;75014;Satisfaisant;48.829139,2.322788;4417;11
2711;BOUCHERIE D'ANTAN;181 BD ARISTIDE BRIAND;91600;Satisfaisant;48.687679,2.356336;5970;11
2712;BOUCHERIE D'AUBERVILLIERS;BOUCHERIE D'AUBERVILLIERS;93300;Très satisfaisant;48.908471,2.36939;280;11
2713;BOUCHERIE DE CHESSY;45 RUE CHARLES DE GAULLE;77700;Satisfaisant;48.879691,2.765126;1376;11
2714;BOUCHERIE DE COLOGNE;11 PL DES PYRENEES;32430;Satisfaisant;43.722018,0.975731;1477;11
2715;BOUCHERIE DE GAGNY;73 AV JEAN JAURES;93220;Très satisfaisant;48.882787,2.52633;2207;11
2716;BOUCHERIE DE GAILLON;77 RUE DU GENERAL DE GAULLE;27600;Satisfaisant;49.160282,1.330596;2211;11
2717;BOUCHERIE DE L AVENUE;63 AVENUE JEAN LOLIVE;93500;Satisfaisant;48.891575,2.404027;4401;11
2718;BOUCHERIE DE LA COTE;49 BD PAUL MONTEL;6200;Satisfaisant;43.675009,7.207164;4220;2
2719;BOUCHERIE DE LA COTE;60 RTE DE DIEPPE;76860;Très satisfaisant;49.874151,0.95929;4373;11
2720;BOUCHERIE DE LA FERME;14 RUE NEUVE;77127;Satisfaisant;48.633297,2.553038;3349;11
2721;BOUCHERIE DE LA FOURCHE;203 AV JEAN JAURES;92140;Satisfaisant;48.811171,2.270144;1433;11
2722;BOUCHERIE DE LA GARE;38 B AV JEAN JAURES;13530;Très satisfaisant;43.448476,5.687919;6339;11
2723;BOUCHERIE DE LA GARE;42 COURS ALSACE LORRAINE;24100;Satisfaisant;44.856856,0.487708;577;11
2724;BOUCHERIE DE LA GARE;110 RUE GAMBETTA;24000;Satisfaisant;45.188054,0.709951;4478;11
2725;BOUCHERIE DE LA GARE;29 B AV GENERAL DE GAULLE;58000;Satisfaisant;46.987904,3.15344;4217;11
2726;BOUCHERIE DE LA GARE;1 AVENUE HENRI MARTIN;92000;Satisfaisant;48.896186,2.196051;4168;11
2727;BOUCHERIE DE LA GARE;4 AV FRANCIS DE PRESSENSE;93350;Très satisfaisant;48.932246,2.425128;3027;11
2728;BOUCHERIE DE LA GARE D'AUBAZINE;RUE GASTON CASSARD;19360;A améliorer;45.17349,1.630484;1707;11
2729;BOUCHERIE DE LA GARE D'AUBAZINE;LA VAURIE;19360;A améliorer;45.175013,1.651606;1707;98
2730;BOUCHERIE DE LA LIBERTE;336 CRS EMILE ZOLA;69100;A améliorer;45.766002,4.898142;6739;11
2731;BOUCHERIE DE LA MAIRIE;16 place du maréchal Leclerc;77160;Satisfaisant;48.560369,3.29887;4782;11
2732;BOUCHERIE DE LA MAIRIE;76, Place de la Mairie;76230;Satisfaisant;49.523049,1.186387;4831;11
2733;BOUCHERIE DE LA MAIRIE BOUCHERIE DE BAGNOLET;41 RUE SADI CARNOT;93170;Satisfaisant;48.868318,2.418846;389;11
2734;BOUCHERIE DE LA MARNE;256 AVENUE PIERRE BROSSOLETTE;94170;Satisfaisant;48.834107,2.516101;3133;11
2735;BOUCHERIE DE LA MEOUGE;Route de Laragne 4;26560;Satisfaisant;44.213699,5.541187;5994;11
2736;BOUCHERIE DE LA METROPOLE;PARVIS DE LA VIEILLE EGLISE;33700;Satisfaisant;44.840713,-0.647687;3788;98
2737;BOUCHERIE DE LA PLACE;8 RUE DE L'HORLOGE;30470;Satisfaisant;43.685046,4.209571;48;101
2738;BOUCHERIE DE LA PLACE;18, Bd Edouard Daladier;84350;Satisfaisant;44.087025,4.88489;1613;11
2739;BOUCHERIE DE LA PLACE;21 RUE BEAUBRUN;42000;Satisfaisant;45.434445,4.382425;5346;11
2740;BOUCHERIE DE LA PLACE;BOUCHERIE DE LA PLACE;69009;Très satisfaisant;45.776928,4.805562;3527;11
2741;BOUCHERIE DE LA PLACE;28 PLACE JEAN JAURES;37110;Satisfaisant;47.593621,0.915273;1299;101
2742;BOUCHERIE DE LA PLACE;3 PLACE RENE HAMOIR;59600;Satisfaisant;50.270561,3.946071;3722;11
2743;BOUCHERIE DE LA PLACE;15 PL JEAN JAURES;59119;Satisfaisant;50.387235,3.117559;6832;11
2744;BOUCHERIE DE LA PLAINE;HLM U CHIOSU;20270;Satisfaisant;42.11373,9.51209;76;11
2745;BOUCHERIE DE LA POSTE;9 RUE JACQUES PREVERT;69140;Satisfaisant;45.816992,4.901681;4928;11
2746;BOUCHERIE DE LA PRESQU'ILE;42 RUE DU GENERAL DE GAULLE;56730;Satisfaisant;47.500437,-2.839047;5441;11
2747;BOUCHERIE DE LA TOUR EIFFEL;53 AV DU GENERAL MICHEL BIZOT;75012;Très satisfaisant;48.835333,2.401518;4415;11
2748;BOUCHERIE DE LA VALLEE;2 B AV DU GENERAL LECLERC;95230;Très satisfaisant;48.97757,2.306824;6086;11
2749;BOUCHERIE DE LA VALLEE DE LA BOURGES;6 GRANDE RUE;7450;Satisfaisant;44.740256,4.243667;930;11
2750;BOUCHERIE DE LA VEGRE;4 RUE RICORDEAU;72540;Satisfaisant;47.994271,-0.150273;3468;11
2751;BOUCHERIE DE LA VICTOIRE;10 RUE DE NORMANDIE;60200;Satisfaisant;49.403414,2.817541;1499;101
2752;BOUCHERIE DE L'ABBAYE;16 B RUE SAINT CORNEILLE;60200;Satisfaisant;49.417359,2.824448;1499;11
2753;BOUCHERIE DE L'ARCHER;RUE JACQUES BREL;2200;Satisfaisant;49.366897,3.313958;6085;11
2754;BOUCHERIE DE L'ATLAS;18 RUE JEAN GOUJON;59100;Satisfaisant;50.680288,3.179613;5006;11
2755;BOUCHERIE DE LAUMIERE;114 RUE DE MEAUX;75019;Très satisfaisant;48.885578,2.381701;4422;46
2756;BOUCHERIE DE L'AVENUE;121 AV FELIX FAURE;75015;Très satisfaisant;48.838119,2.281192;4418;11
2757;BOUCHERIE DE L'EGLISE;81 AV FREDERIC CHEVILLON;13380;Satisfaisant;43.347389,5.463567;4581;11
2758;BOUCHERIE DE LESCHERAINES;Le Pont;73340;Très satisfaisant;45.709255,6.103091;3305;11
2759;BOUCHERIE DE L'ETOILE;50 RUE DE LA RABATERIE;37700;A améliorer;47.392281,0.722682;5727;11
